timestamp,accel_X,accel_Y,accel_Z
1657079105532,192,536,-580
1657079105572,838,722,-1286
1657079105612,140,372,-820
1657079105652,310,586,-901
1657079105692,454,507,-862
1657079105732,150,437,-907
1657079105772,312,591,-867
1657079105812,260,549,-783
1657079105852,223,598,-838
1657079105892,223,510,-852
1657079105932,202,562,-703
1657079105972,293,638,-1007
1657079106012,162,630,-828
1657079106052,261,501,-853
1657079106092,396,551,-907
1657079106132,247,532,-778
1657079106172,323,563,-703
1657079106212,183,736,-655
1657079106252,462,704,-534
1657079106292,362,635,-823
1657079106332,156,561,-724
1657079106372,368,766,-816
1657079106412,260,744,-683
1657079106452,367,958,-980
1657079106492,368,919,-1036
1657079106532,582,650,-832
1657079106572,1023,589,-881
1657079106612,769,135,-295
1657079106652,369,-45,15
1657079106692,367,277,-339
1657079106732,567,344,-422
1657079106772,939,888,-495
1657079106812,857,821,-548
1657079106852,1351,1116,-1086
1657079106892,1418,1131,-1054
1657079106932,782,726,-716
1657079106972,473,487,-480
1657079107012,315,265,-206
1657079107052,283,331,-79
1657079107092,57,344,-134
1657079107132,-10,673,-27
1657079107172,-359,899,114
1657079107212,181,1519,322
1657079107252,1150,1629,494
1657079107292,1864,709,1496
1657079107332,2046,1373,728
1657079107372,1492,163,243
1657079107412,1721,405,-137
1657079107452,1433,314,-600
1657079107492,988,182,-666
1657079107532,979,354,-412
1657079107572,1313,495,82
1657079107612,1786,1102,131
1657079107652,2046,1505,361
1657079107692,1618,1336,600
1657079107732,941,1086,528
1657079107772,549,998,277
1657079107812,223,822,190
1657079107852,79,744,120
1657079107892,0,651,-27
1657079107932,-54,648,-138
1657079107972,-283,655,-272
1657079108012,-121,870,-301
1657079108052,759,1035,-270
1657079108092,1621,1208,-158
1657079108132,1857,921,-34
1657079108172,1634,399,28
1657079108212,1831,413,-154
1657079108252,1499,5,-326
1657079108292,1063,-263,-655
1657079108332,668,10,-660
1657079108372,723,67,-354
1657079108412,1194,172,-90
1657079108452,1904,453,-84
1657079108492,2046,1195,-569
1657079108532,1300,1069,-392
1657079108572,650,838,-193
1657079108612,203,538,-80
1657079108652,244,391,-110
1657079108692,392,355,-366
1657079108732,521,326,-669
1657079108772,488,384,-819
1657079108812,457,78,-760
1657079108852,832,-9,-790
1657079108892,1376,-67,-1078
1657079108932,1462,-289,-754
1657079108972,1107,-542,-538
1657079109012,892,-514,-407
1657079109052,665,-379,-443
1657079109092,533,-346,-532
1657079109132,719,-159,-419
1657079109172,754,-400,-162
1657079109212,1059,-562,-573
1657079109252,787,-846,-420
1657079109292,757,-885,-507
1657079109332,684,-723,-276
1657079109372,384,-526,-197
1657079109412,78,-656,-286
1657079109452,32,-530,-474
1657079109492,265,-647,-312
1657079109532,353,-780,-188
1657079109572,451,-552,-380
1657079109612,321,-519,-512
1657079109652,265,-694,-548
1657079109692,457,-910,-510
1657079109732,285,-752,-856
1657079109772,479,-772,-589
1657079109812,436,-636,-462
1657079109852,594,-447,-569
1657079109892,494,-732,-654
1657079109932,650,-827,-730
1657079109972,760,-668,-462
1657079110012,573,-996,-198
1657079110052,243,-1502,-175
1657079110092,625,-1269,-212
1657079110132,767,-730,-714
1657079110172,770,-749,-431
1657079110212,667,-746,-236
1657079110252,374,-743,-522
1657079110292,25,-530,-379
1657079110332,253,-696,-86
1657079110372,138,-489,-319
1657079110412,156,-787,-519
1657079110452,314,-713,-488
1657079110492,388,-1075,-643
1657079110532,430,-1282,-652
1657079110572,520,-1359,-686
1657079110612,332,-1152,-633
1657079110652,162,-914,-461
1657079110692,224,-623,-235
1657079110732,137,-456,-56
1657079110772,36,-466,-35
1657079110812,43,-624,-135
1657079110852,91,-1038,-600
1657079110892,110,-1371,-671
1657079110932,49,-1434,-685
1657079110972,89,-1249,-694
1657079111012,147,-992,-571
1657079111052,103,-778,-465
1657079111092,96,-652,-199
1657079111132,132,-564,-90
1657079111172,80,-553,-190
1657079111212,132,-675,-376
1657079111252,218,-829,-569
1657079111292,318,-1140,-605
1657079111332,355,-1331,-618
1657079111372,337,-1319,-689
1657079111412,293,-1085,-622
1657079111452,133,-901,-448
1657079111492,144,-703,-296
1657079111532,116,-577,-74
1657079111572,126,-457,-14
1657079111612,113,-486,-97
1657079111652,-15,-962,-438
1657079111692,28,-1405,-509
1657079111732,37,-1668,-535
1657079111772,10,-1576,-643
1657079111812,58,-1273,-553
1657079111852,158,-805,-311
1657079111892,129,-641,-1
1657079111932,138,-420,84
1657079111972,136,-288,-37
1657079112012,64,-565,-190
1657079112052,280,-1023,-501
1657079112092,361,-1511,-712
1657079112132,401,-1702,-666
1657079112172,324,-1423,-615
1657079112212,85,-1020,-413
1657079112252,121,-745,-174
1657079112292,110,-402,-2
1657079112332,-17,-299,98
1657079112372,27,-527,-87
1657079112412,-40,-1226,-502
1657079112452,-91,-1467,-560
1657079112492,-45,-1534,-521
1657079112532,-19,-1290,-589
1657079112572,49,-1035,-464
1657079112612,53,-823,-258
1657079112652,52,-633,-49
1657079112692,20,-481,-13
1657079112732,72,-489,-183
1657079112772,118,-837,-465
1657079112812,210,-1106,-642
1657079112852,292,-1402,-669
1657079112892,350,-1426,-615
1657079112932,183,-1173,-625
1657079112972,128,-919,-363
1657079113012,119,-624,-200
1657079113052,54,-499,-22
1657079113092,60,-379,34
1657079113132,53,-663,-89
1657079113172,-49,-1308,-425
1657079113212,10,-1574,-648
1657079113252,41,-1584,-654
1657079113292,-42,-1289,-635
1657079113332,31,-954,-459
1657079113372,43,-683,-233
1657079113412,84,-553,-66
1657079113452,120,-386,36
1657079113492,122,-467,-109
1657079113532,135,-891,-527
1657079113572,369,-1201,-597
1657079113612,457,-1407,-656
1657079113652,685,-1424,-679
1657079113692,290,-1104,-640
1657079113732,201,-817,-400
1657079113772,179,-592,-154
1657079113812,115,-479,-50
1657079113852,97,-465,-12
1657079113892,-26,-585,13
1657079113932,-48,-1258,-416
1657079113972,-2,-1439,-580
1657079114012,9,-1561,-636
1657079114052,71,-1416,-650
1657079114092,-29,-1160,-605
1657079114132,0,-762,-469
1657079114172,45,-660,-258
1657079114212,94,-652,-129
1657079114252,140,-572,-165
1657079114292,60,-617,-240
1657079114332,104,-786,-496
1657079114372,220,-886,-599
