timestamp,accel_X,accel_Y,accel_Z
1657302653655,-1014,-117,-28
1657302653695,-1007,-132,-28
1657302653735,-1014,-137,-18
1657302653775,-1038,-132,-6
1657302653815,-1031,-126,-14
1657302653855,-1037,-132,-20
1657302653895,-1052,-116,-14
1657302653935,-1021,-136,-16
1657302653975,-1019,-133,-23
1657302654015,-1044,-130,-2
1657302654055,-1016,-146,-4
1657302654095,-1033,-130,-6
1657302654135,-1012,-136,-12
1657302654175,-1020,-142,-19
1657302654215,-1018,-134,-12
1657302654255,-1062,-122,-1
1657302654295,-1044,-91,-41
1657302654335,-969,-114,-58
1657302654375,-990,-159,-4
1657302654415,-1010,-181,19
1657302654455,-1070,-163,16
1657302654495,-1057,-155,14
1657302654535,-1033,-124,-29
1657302654575,-1027,-102,-35
1657302654615,-1027,-117,-7
1657302654655,-1022,-120,6
1657302654695,-1020,-112,-3
1657302654735,-1004,-114,-2
1657302654775,-1016,-113,-4
1657302654815,-1031,-116,-14
1657302654855,-1046,-119,-11
1657302654895,-1036,-123,-19
1657302654935,-1040,-119,-20
1657302654975,-1015,-119,-30
1657302655015,-1033,-124,-13
1657302655055,-1015,-123,-17
1657302655095,-1004,-133,-14
1657302655135,-1028,-126,-7
1657302655175,-1033,-126,-10
1657302655215,-1020,-129,-8
1657302655255,-1025,-124,-18
1657302655295,-1034,-121,-27
1657302655335,-1031,-152,-24
1657302655375,-1055,-165,20
1657302655415,-1076,-138,6
1657302655455,-1055,-127,-6
1657302655495,-1053,-99,-4
1657302655535,-1009,-56,-31
1657302655575,-953,-49,-77
1657302655615,-933,-88,-79
1657302655655,-977,-144,-21
1657302655695,-1072,-145,45
1657302655735,-1103,-139,81
1657302655775,-1030,-132,1
1657302655815,-1030,-107,-32
1657302655855,-1020,-94,-31
1657302655895,-1005,-83,-62
1657302655935,-1025,-80,-54
1657302655975,-1050,-92,-26
1657302656015,-1032,-106,-14
1657302656055,-1024,-90,-11
1657302656095,-979,-138,-21
1657302656135,-1017,-170,28
1657302656175,-1042,-163,32
1657302656215,-1065,-145,24
1657302656255,-1057,-113,-3
1657302656295,-1026,-112,-10
1657302656335,-1025,-107,-14
1657302656375,-1025,-113,8
1657302656415,-1011,-117,-3
1657302656455,-1027,-106,0
1657302656495,-1040,-104,-7
1657302656535,-1047,-104,9
1657302656575,-1033,-89,-20
1657302656615,-1060,-56,1
1657302656655,-982,-79,-37
1657302656695,-977,-133,-17
1657302656735,-989,-165,17
1657302656775,-1038,-166,34
1657302656815,-1072,-139,10
1657302656855,-1069,-138,5
1657302656895,-1041,-130,-3
1657302656935,-1028,-102,-18
1657302656975,-1035,-92,-7
1657302657015,-1022,-94,-1
1657302657055,-1009,-101,1
1657302657095,-985,-118,6
1657302657135,-993,-128,4
1657302657175,-1032,-110,1
1657302657215,-1051,-123,17
1657302657255,-1060,-99,5
1657302657295,-1034,-82,-27
1657302657335,-1021,-95,-14
1657302657375,-1029,-101,-4
1657302657415,-1031,-105,11
1657302657455,-1037,-106,20
1657302657495,-1010,-107,2
1657302657535,-983,-111,-3
1657302657575,-1034,-99,7
1657302657615,-1032,-91,-20
1657302657655,-1033,-89,-24
1657302657695,-1009,-97,-28
1657302657735,-991,-63,-20
1657302657775,-957,-65,-28
1657302657815,-906,-85,-10
1657302657855,-835,-85,-32
1657302657895,-801,-53,-38
1657302657935,-1116,-108,203
1657302657975,-908,-1,-128
1657302658015,-884,-17,-134
1657302658055,-731,254,-495
1657302658095,-614,548,-1026
1657302658135,-373,487,-1234
1657302658175,-361,517,-1018
1657302658215,-398,335,-965
1657302658255,-430,313,-788
1657302658295,-370,468,-952
1657302658335,-233,400,-963
1657302658375,-216,354,-976
1657302658415,-110,327,-1076
1657302658455,-202,283,-1074
1657302658495,-173,162,-925
1657302658535,-114,86,-802
1657302658575,-93,142,-672
1657302658615,-275,1339,-1452
1657302658655,-135,315,-1441
1657302658695,-158,555,-1474
1657302658735,-147,272,-1224
1657302658775,-301,122,-879
1657302658815,-381,52,-742
1657302658855,-648,34,-533
1657302658895,-565,142,-682
1657302658935,-618,-331,412
1657302658975,-1201,-8,1552
1657302659015,-492,-437,803
1657302659055,-582,-472,469
1657302659095,-487,-560,593
1657302659135,-539,-685,475
1657302659175,-386,-738,338
1657302659215,-357,-721,277
1657302659255,-394,-783,282
1657302659295,-305,-804,283
1657302659335,-382,-832,208
1657302659375,-386,-861,211
1657302659415,-374,-834,212
1657302659455,-353,-818,141
1657302659495,-261,-643,34
1657302659535,-477,-640,246
1657302659575,-603,43,-200
1657302659615,-755,102,-634
1657302659655,-1044,521,-295
1657302659695,-994,586,-421
1657302659735,-746,577,-525
1657302659775,-456,575,-479
1657302659815,-138,567,-563
1657302659855,78,840,-711
1657302659895,49,858,-723
1657302659935,43,1077,-796
1657302659975,153,1064,-825
1657302660015,302,828,-597
