timestamp,accel_X,accel_Y,accel_Z
1657082181116,-8,-834,240
1657082181156,2,-1051,237
1657082181196,-23,-1397,223
1657082181236,-120,-1659,150
1657082181276,-259,-1667,16
1657082181316,-371,-1292,-80
1657082181356,-303,-1069,-205
1657082181396,-219,-1088,-5
1657082181436,-118,-1208,20
1657082181476,-183,-1241,108
1657082181516,-270,-1070,131
1657082181556,-282,-929,154
1657082181596,-163,-963,103
1657082181636,64,-906,127
1657082181676,218,-877,170
1657082181716,183,-962,262
1657082181756,73,-1041,245
1657082181796,67,-1050,174
1657082181836,153,-1056,64
1657082181876,213,-1104,47
1657082181916,58,-1134,136
1657082181956,-84,-1086,209
1657082181996,-200,-1054,221
1657082182036,-277,-1036,141
1657082182076,-277,-1006,41
1657082182116,-227,-930,-24
1657082182156,-180,-901,5
1657082182196,-240,-1009,79
1657082182236,-299,-1185,188
1657082182276,-350,-1302,263
1657082182316,-309,-1348,279
1657082182356,-148,-1316,249
1657082182396,-167,-1260,161
1657082182436,-141,-1226,254
1657082182476,-89,-1150,319
1657082182516,-30,-1007,353
1657082182556,-36,-881,346
1657082182596,-12,-882,271
1657082182636,3,-888,238
1657082182676,-19,-872,234
1657082182716,11,-876,224
1657082182756,25,-986,193
1657082182796,48,-1125,105
1657082182836,-23,-1138,38
1657082182876,-73,-1115,79
1657082182916,-111,-1044,176
1657082182956,-170,-1039,126
1657082182996,-197,-1208,113
1657082183036,-240,-1401,169
1657082183076,-381,-1417,133
1657082183116,-513,-1245,87
1657082183156,-471,-1047,6
1657082183196,-283,-982,2
1657082183236,-177,-1011,55
1657082183276,-115,-1011,119
1657082183316,61,-967,196
1657082183356,265,-890,339
1657082183396,142,-956,298
1657082183436,-26,-1081,136
1657082183476,44,-1131,30
1657082183516,181,-1188,6
1657082183556,70,-1225,167
1657082183596,-129,-1178,225
1657082183636,-249,-998,128
1657082183676,-275,-881,24
1657082183716,-210,-906,29
1657082183756,-96,-1019,127
1657082183796,-90,-1075,221
1657082183836,-226,-1168,245
1657082183876,-328,-1107,208
1657082183916,-347,-1086,246
1657082183956,-215,-1107,319
1657082183996,-115,-1105,324
1657082184036,-91,-1027,275
1657082184076,-47,-985,271
1657082184116,-16,-933,283
1657082184156,-19,-907,275
1657082184196,-36,-873,293
1657082184236,-46,-889,255
1657082184276,-44,-1000,143
1657082184316,-21,-1117,94
1657082184356,-15,-1171,86
1657082184396,-82,-1096,154
1657082184436,-203,-925,141
1657082184476,-243,-901,51
1657082184516,-171,-1013,2
1657082184556,-136,-1174,33
1657082184596,-215,-1188,57
1657082184636,-311,-1148,43
1657082184676,-292,-1065,49
1657082184716,-173,-987,51
1657082184756,-91,-944,74
1657082184796,-57,-929,119
1657082184836,-44,-933,159
1657082184876,-44,-966,141
1657082184916,-77,-1001,92
1657082184956,-97,-1050,60
1657082184996,-116,-1068,41
1657082185036,-65,-1022,7
1657082185076,-29,-1067,123
1657082185116,-80,-1082,203
1657082185156,-183,-1040,151
1657082185196,-264,-987,28
1657082185236,-305,-974,-16
1657082185276,-286,-1036,76
1657082185316,-210,-1146,184
1657082185356,-219,-1171,270
1657082185396,-242,-1137,274
1657082185436,-227,-1021,275
1657082185476,-208,-926,253
1657082185516,-79,-941,279
1657082185556,-38,-936,310
1657082185596,-132,-868,322
1657082185636,-98,-928,227
1657082185676,-94,-976,208
1657082185716,-70,-1058,245
1657082185756,-82,-1062,255
1657082185796,-124,-1102,191
1657082185836,-97,-1183,126
1657082185876,-91,-1136,70
1657082185916,-112,-926,61
1657082185956,-101,-855,28
1657082185996,-44,-913,15
1657082186036,-43,-1006,104
1657082186076,-96,-1073,180
1657082186116,-203,-1071,196
1657082186156,-235,-980,186
1657082186196,-125,-901,130
1657082186236,-21,-887,82
1657082186276,-25,-880,163
1657082186316,-41,-914,88
1657082186356,-86,-955,107
1657082186396,-74,-1071,134
1657082186436,-136,-1102,95
1657082186476,-190,-1082,42
1657082186516,-163,-1112,100
1657082186556,-162,-1246,189
1657082186596,-287,-1199,105
1657082186636,-396,-1058,22
1657082186676,-409,-940,14
1657082186716,-253,-1010,38
1657082186756,-187,-1126,167
1657082186796,-198,-1209,182
1657082186836,-243,-1195,135
1657082186876,-318,-1077,194
1657082186916,-315,-1034,396
1657082186956,-208,-1012,514
1657082186996,-58,-854,526
1657082187036,41,-842,456
1657082187076,41,-846,398
1657082187116,26,-903,412
1657082187156,-9,-933,298
1657082187196,-84,-1127,155
1657082187236,-116,-1361,-67
1657082187276,-288,-1395,-99
1657082187316,-348,-1178,40
1657082187356,-167,-1078,107
1657082187396,34,-1044,54
1657082187436,119,-1042,65
1657082187476,136,-1038,103
1657082187516,123,-1014,145
1657082187556,109,-964,140
1657082187596,177,-882,-9
1657082187636,209,-893,-151
1657082187676,201,-1030,-14
1657082187716,294,-1336,13
1657082187756,114,-1063,531
1657082187796,120,-904,637
1657082187836,-149,-1105,627
1657082187876,-257,-1255,506
1657082187916,-221,-1529,482
1657082187956,-305,-1738,428
1657082187996,-527,-1512,162
1657082188036,-700,-1108,-91
1657082188076,-626,-961,-150
1657082188116,-325,-1084,6
1657082188156,-152,-1151,82
1657082188196,-170,-1155,143
1657082188236,-290,-1151,219
1657082188276,-290,-1156,234
1657082188316,-216,-1206,200
1657082188356,-117,-1255,240
1657082188396,-59,-1160,274
1657082188436,0,-1065,280
1657082188476,33,-664,754
1657082188516,-391,-644,1062
1657082188556,-101,-1003,309
1657082188596,-29,-1125,107
1657082188636,-105,-1094,72
1657082188676,-2,-1107,83
1657082188716,88,-1113,238
1657082188756,31,-995,288
1657082188796,-57,-965,46
1657082188836,-48,-984,-210
1657082188876,-51,-1104,-338
1657082188916,-160,-1244,-104
1657082188956,-172,-1218,89
1657082188996,-290,-1125,63
1657082189036,-176,-991,-24
1657082189076,-162,-871,231
1657082189116,-60,-860,133
1657082189156,-40,-857,175
1657082189196,-97,-779,160
1657082189236,-121,-843,72
1657082189276,-29,-1083,187
1657082189316,-66,-1193,286
1657082189356,-190,-1072,228
1657082189396,-235,-1087,95
1657082189436,-160,-1349,44
1657082189476,-224,-1333,-129
1657082189516,-371,-1083,-99
1657082189556,-380,-1003,84
1657082189596,-217,-913,252
1657082189636,-284,-909,261
1657082189676,-336,-990,261
1657082189716,-271,-1018,234
1657082189756,-241,-1038,207
1657082189796,-196,-1072,156
1657082189836,-178,-1107,154
1657082189876,-158,-1100,139
1657082189916,-141,-1083,174
1657082189956,-90,-1159,282
1657082189996,-25,-1165,295
1657082190036,-53,-1143,290
1657082190076,-93,-1128,270
1657082190116,-43,-1086,204
1657082190156,-2,-937,108
1657082190196,30,-874,3
1657082190236,99,-912,-5
1657082190276,147,-926,63
1657082190316,105,-907,136
1657082190356,27,-959,136
1657082190396,2,-1053,70
1657082190436,-57,-1117,74
1657082190476,-112,-1092,81
1657082190516,-174,-1050,78
1657082190556,-246,-1020,128
1657082190596,-235,-1238,163
1657082190636,-294,-1356,219
1657082190676,-457,-1145,149
1657082190716,-489,-1081,25
1657082190756,-369,-1180,-41
1657082190796,-278,-1268,-118
1657082190836,-257,-1268,-206
1657082190876,-222,-1223,-205
1657082190916,-154,-1241,-60
1657082190956,-81,-1330,118
1657082190996,-40,-1390,298
1657082191036,-125,-1336,381
1657082191076,-283,-1129,359
1657082191116,-275,-996,361
1657082191156,-116,-916,386
1657082191196,-3,-890,393
1657082191236,19,-841,326
1657082191276,-93,-862,208
1657082191316,-160,-922,193
1657082191356,-160,-921,212
1657082191396,-78,-950,228
1657082191436,-5,-1083,185
1657082191476,63,-1244,106
1657082191516,88,-1306,25
1657082191556,-5,-1128,8
1657082191596,-89,-1036,-2
1657082191636,-100,-1225,-37
1657082191676,-141,-1320,1
1657082191716,-230,-1243,123
1657082191756,-152,-1119,44
1657082191796,-13,-1065,45
1657082191836,-60,-948,147
1657082191876,-211,-810,58
1657082191916,-197,-822,-124
1657082191956,-169,-812,-169
1657082191996,-122,-878,-13
1657082192036,-100,-1018,221
1657082192076,-164,-1059,465
1657082192116,-301,-1142,417
1657082192156,-107,-1158,116
1657082192196,166,-1197,-71
1657082192236,210,-1168,-124
1657082192276,58,-1083,-26
1657082192316,-124,-922,67
1657082192356,-165,-782,16
1657082192396,-133,-681,41
1657082192436,-126,-786,188
1657082192476,-190,-1142,209
1657082192516,-336,-1420,37
1657082192556,-538,-1541,-1
1657082192596,-634,-1538,23
1657082192636,-363,-1355,208
1657082192676,-235,-1243,386
1657082192716,-106,-1131,429
1657082192756,37,-897,456
1657082192796,122,-828,325
1657082192836,33,-870,277
1657082192876,-40,-916,294
1657082192916,-119,-958,292
1657082192956,-46,-1066,251
1657082192996,-1,-1187,251
1657082193036,-16,-1038,236
1657082193076,-96,-799,235
1657082193116,-72,-796,133
1657082193156,-9,-946,158
1657082193196,14,-1222,327
1657082193236,-58,-1283,575
1657082193276,-251,-1033,643
1657082193316,-338,-943,450
1657082193356,-229,-924,309
1657082193396,-90,-985,459
1657082193436,-88,-954,453
1657082193476,-174,-945,484
1657082193516,-242,-939,435
1657082193556,-249,-1006,294
1657082193596,-142,-1106,129
1657082193636,-199,-1044,240
1657082193676,-231,-1003,402
1657082193716,-259,-1024,485
1657082193756,-309,-1076,453
1657082193796,-349,-1046,394
1657082193836,-359,-1044,442
1657082193876,-318,-1052,586
1657082193916,-214,-1131,793
1657082193956,-190,-1110,1060
1657082193996,-240,-1104,1228
1657082194036,-481,-1280,1016
1657082194076,-397,-1214,961
1657082194116,-201,-967,818
1657082194156,56,-717,585
1657082194196,195,-528,307
1657082194236,239,-451,137
1657082194276,224,-446,95
1657082194316,151,-434,229
1657082194356,56,-479,396
1657082194396,-43,-696,582
1657082194436,-213,-1196,707
1657082194476,-344,-1575,621
1657082194516,-308,-1642,421
1657082194556,-273,-1648,386
1657082194596,-312,-1572,424
1657082194636,-213,-1020,128
1657082194676,-411,-857,448
1657082194716,-254,-924,231
1657082194756,-108,-1033,370
1657082194796,-91,-1034,494
1657082194836,-231,-823,423
1657082194876,-309,-823,324
1657082194916,-242,-930,209
1657082194956,-127,-1002,179
1657082194996,-27,-998,203
1657082195036,1,-953,228
1657082195076,-18,-944,209
1657082195116,-25,-952,149
1657082195156,-11,-994,106
1657082195196,17,-1047,90
1657082195236,0,-1080,110
1657082195276,-41,-1080,181
1657082195316,-88,-1191,225
1657082195356,-166,-1250,204
1657082195396,-257,-1065,126
1657082195436,-263,-895,174
1657082195476,-180,-913,254
1657082195516,-142,-1049,346
1657082195556,-230,-1098,390
1657082195596,-312,-1045,362
1657082195636,-307,-1024,360
1657082195676,-211,-1002,373
1657082195716,-119,-991,345
1657082195756,-54,-949,339
1657082195796,-16,-885,351
1657082195836,-18,-836,358
1657082195876,-18,-913,311
1657082195916,-46,-1009,268
1657082195956,-65,-1115,192
1657082195996,-16,-1251,125
1657082196036,35,-1331,73
1657082196076,-18,-1073,100
1657082196116,-135,-783,124
1657082196156,-108,-849,130
1657082196196,8,-1018,71
1657082196236,-19,-1020,231
1657082196276,-145,-1214,18
1657082196316,-149,-1054,400
1657082196356,-145,-865,255
1657082196396,-155,-781,285
1657082196436,-113,-822,242
1657082196476,-113,-927,221
1657082196516,-163,-1020,260
1657082196556,-214,-1085,209
1657082196596,-241,-1064,123
1657082196636,-218,-1102,76
1657082196676,-153,-1104,74
1657082196716,-131,-1083,100
1657082196756,-107,-1116,191
1657082196796,-114,-1162,247
1657082196836,-155,-1150,160
1657082196876,-147,-1123,91
1657082196916,-113,-1072,127
1657082196956,-54,-1013,144
1657082196996,-6,-964,199
1657082197036,19,-996,320
1657082197076,-78,-1054,349
1657082197116,-258,-1044,318
1657082197156,-304,-997,293
1657082197196,-225,-972,337
1657082197236,-151,-947,318
1657082197276,-105,-900,307
1657082197316,-69,-924,333
1657082197356,-79,-933,352
1657082197396,-98,-1030,340
1657082197436,-98,-1093,302
1657082197476,-82,-1159,295
1657082197516,-94,-1048,206
1657082197556,-97,-938,90
1657082197596,-47,-971,-1
1657082197636,19,-1044,-36
1657082197676,21,-1030,5
1657082197716,-29,-940,47
1657082197756,-3,-1035,261
1657082197796,-82,-1031,169
1657082197836,-93,-998,104
1657082197876,-59,-961,122
1657082197916,-45,-895,159
1657082197956,-46,-914,209
1657082197996,-88,-938,238
1657082198036,-140,-970,237
1657082198076,-179,-999,232
1657082198116,-201,-1035,198
1657082198156,-197,-1113,121
1657082198196,-191,-1203,67
1657082198236,-203,-1185,23
1657082198276,-229,-1108,-46
1657082198316,-201,-1093,-51
1657082198356,-173,-1113,-23
1657082198396,-186,-1126,76
1657082198436,-177,-1170,206
1657082198476,-164,-1208,226
1657082198516,-177,-1206,248
1657082198556,-194,-1154,251
1657082198596,-127,-1113,361
1657082198636,-52,-1043,428
1657082198676,-31,-911,473
1657082198716,-10,-840,445
1657082198756,10,-859,386
1657082198796,25,-900,335
1657082198836,19,-874,331
1657082198876,20,-896,318
1657082198916,156,-1157,332
1657082198956,-28,-905,323
1657082198996,-283,-909,300
1657082199036,-61,-1130,269
1657082199076,25,-1293,196
1657082199116,-67,-1326,-7
1657082199156,-173,-1287,-64
1657082199196,-221,-1242,-53
1657082199236,-252,-1171,20
1657082199276,-301,-1077,85
